order_id,customer_id,store_id,employee_id,order_date,order_status,channel,payment_method,shipping_city,shipping_state,shipping_country,shipping_cost,total_amount
263,4615,,44,2025-11-04,Completed,Online,Net Banking,Jaipur,Rajasthan,India,394.69,237546.62
264,5797,,58,2024-12-30,Completed,Online,Debit Card,Nagpur,Maharashtra,India,181.16,525231.93
265,4137,,89,2025-06-11,Completed,Online,UPI,Kolkata,West Bengal,India,498.47,41848.31
266,4070,,33,2025-08-23,Cancelled,Online,Credit Card,Ahmedabad,Gujarat,India,386.0,103367.18
267,2023,,24,2024-01-16,Completed,Online,Credit Card,Ahmedabad,Gujarat,India,328.32,60956.62
268,2261,,82,2024-04-15,Cancelled,Online,Cash on Delivery,Ahmedabad,Gujarat,India,236.95,138424.89
269,7108,,87,2023-05-02,Completed,Online,UPI,Nagpur,Maharashtra,India,211.73,293783.35
270,8590,,97,2023-08-23,Completed,Online,Debit Card,Bhubaneswar,Odisha,India,192.92,224789.1
271,3083,15.0,44,2025-10-12,Completed,Store,Credit Card,Surat,Gujarat,India,319.93,95786.27
272,4842,,52,2025-08-21,Completed,Online,Credit Card,Hyderabad,Telangana,India,494.58,96603.9
273,8435,,22,2025-08-23,Completed,Online,UPI,Jaipur,Rajasthan,India,301.01,196966.76
274,3473,,24,2025-06-18,Completed,Online,Cash on Delivery,Patna,Bihar,India,217.91,73342.54
275,878,,67,2023-07-01,Cancelled,Online,Cash on Delivery,Patna,Bihar,India,159.56,140730.22
276,3260,11.0,82,2023-09-26,Completed,Store,Net Banking,Kolkata,West Bengal,India,55.43,315048.96
277,3285,,95,2023-03-11,Completed,Online,Credit Card,Chennai,Tamil Nadu,India,143.21,232045.26
278,9896,,51,2023-06-11,Completed,Online,Credit Card,Kolkata,West Bengal,India,473.0,158365.95
279,3670,,86,2024-04-21,Completed,Online,Net Banking,Kochi,Kerala,India,215.91,191141.45
280,8646,3.0,55,2024-11-01,Cancelled,Store,Cash on Delivery,Mumbai,Maharashtra,India,110.77,71782.44
281,1365,,5,2023-03-03,Completed,Online,Cash on Delivery,Surat,Gujarat,India,187.44,124469.74
282,8455,,37,2025-09-20,Completed,Online,Net Banking,Ahmedabad,Gujarat,India,42.92,292074.68
283,4386,,62,2025-10-14,Completed,Online,Net Banking,Jaipur,Rajasthan,India,398.06,213993.75
284,2336,,32,2025-08-29,Completed,Online,Cash on Delivery,Bhubaneswar,Odisha,India,124.22,170989.35
285,5420,,4,2023-10-27,Completed,Online,Net Banking,Mumbai,Maharashtra,India,343.87,22346.66
286,6657,,50,2025-08-04,Completed,Online,Cash on Delivery,Delhi,Delhi,India,182.75,259183.39
287,1660,,23,2025-10-22,Completed,Online,Cash on Delivery,Kolkata,West Bengal,India,179.06,145876.27
288,4323,,75,2025-03-09,Completed,Online,Cash on Delivery,Mumbai,Maharashtra,India,101.92,279624.79
289,3292,,76,2024-08-21,Completed,Online,Debit Card,Pune,Maharashtra,India,387.54,329398.64
290,4173,,40,2025-04-18,Cancelled,Online,Debit Card,Mumbai,Maharashtra,India,453.51,235705.03
291,8681,,44,2025-01-28,Completed,Online,Cash on Delivery,Ahmedabad,Gujarat,India,318.45,250623.2
292,6382,,71,2025-10-01,Completed,Online,Net Banking,Chennai,Tamil Nadu,India,369.76,254639.82
293,5546,7.0,40,2023-02-18,Completed,Store,Net Banking,Delhi,Delhi,India,256.41,296450.46
294,614,,42,2025-04-16,Completed,Online,Credit Card,Surat,Gujarat,India,100.84,55403.52
295,756,10.0,20,2024-06-19,Completed,Store,Credit Card,Lucknow,Uttar Pradesh,India,494.75,131206.53
296,8556,15.0,45,2025-05-31,Completed,Store,UPI,Indore,Madhya Pradesh,India,346.58,227482.11
297,2759,13.0,96,2025-08-07,Completed,Store,Credit Card,Pune,Maharashtra,India,203.94,59177.04
298,1962,18.0,55,2024-05-22,Completed,Store,Credit Card,Surat,Gujarat,India,492.44,155642.23
299,4139,14.0,62,2025-10-07,Completed,Store,UPI,Ahmedabad,Gujarat,India,15.24,66410.99
300,9893,,11,2023-12-08,Completed,Online,UPI,Ahmedabad,Gujarat,India,171.69,351737.93
301,9096,,59,2023-12-30,Completed,Online,UPI,Chennai,Tamil Nadu,India,274.45,133927.68
302,9972,16.0,61,2024-06-29,Completed,Store,Credit Card,Guwahati,Assam,India,393.82,344640.67
303,7599,,81,2023-04-21,Completed,Online,Cash on Delivery,Nagpur,Maharashtra,India,337.69,269753.2
304,1773,,87,2025-02-28,Completed,Online,Debit Card,Kochi,Kerala,India,17.02,63410.71
305,4912,,11,2025-07-12,Completed,Online,UPI,Delhi,Delhi,India,37.0,61121.11
306,3771,16.0,63,2023-02-19,Cancelled,Store,Net Banking,Bhubaneswar,Odisha,India,227.39,90202.09
307,1894,14.0,16,2024-09-27,Completed,Store,Debit Card,Indore,Madhya Pradesh,India,478.28,116454.89
308,4972,,65,2025-09-05,Completed,Online,UPI,Kolkata,West Bengal,India,31.06,87778.93
309,4334,,22,2023-10-17,Completed,Online,UPI,Bhopal,Madhya Pradesh,India,261.42,360763.73
310,5790,13.0,38,2023-07-27,Completed,Store,Credit Card,Surat,Gujarat,India,102.03,192614.95
311,6553,10.0,57,2023-04-04,Completed,Store,UPI,Bengaluru,Karnataka,India,228.92,227174.33
312,9469,,31,2025-01-22,Completed,Online,Net Banking,Guwahati,Assam,India,45.25,108303.72
313,9320,,62,2025-09-11,Cancelled,Online,Cash on Delivery,Indore,Madhya Pradesh,India,69.84,623541.68
314,5969,,21,2024-02-08,Completed,Online,UPI,Patna,Bihar,India,226.87,883213.79
315,6558,,40,2025-01-03,Completed,Online,Net Banking,Bhopal,Madhya Pradesh,India,341.76,331033.05
316,2176,,13,2025-07-30,Completed,Online,Cash on Delivery,Bhubaneswar,Odisha,India,95.81,19991.05
317,3214,,51,2023-07-24,Completed,Online,Cash on Delivery,Raipur,Chhattisgarh,India,264.95,41944.53
318,3178,,48,2023-04-20,Completed,Online,Debit Card,Bhopal,Madhya Pradesh,India,278.27,24817.05
319,614,,53,2023-04-03,Cancelled,Online,Cash on Delivery,Surat,Gujarat,India,476.28,302862.41
320,6301,,77,2024-08-13,Cancelled,Online,Credit Card,Ahmedabad,Gujarat,India,299.42,71782.44
321,475,10.0,50,2024-06-22,Completed,Store,Debit Card,Guwahati,Assam,India,331.31,56380.17
322,5285,,74,2023-05-10,Completed,Online,Net Banking,Mumbai,Maharashtra,India,172.13,438037.38
323,5362,,25,2025-12-19,Completed,Online,Net Banking,Kolkata,West Bengal,India,173.42,38402.94
324,8912,8.0,13,2025-08-12,Completed,Store,Cash on Delivery,Indore,Madhya Pradesh,India,383.7,223960.11
325,9320,17.0,61,2025-01-19,Completed,Store,Net Banking,Indore,Madhya Pradesh,India,298.29,389097.38
326,534,18.0,67,2025-01-12,Completed,Store,Cash on Delivery,Patna,Bihar,India,494.91,489248.45
327,1941,,19,2025-06-12,Completed,Online,Net Banking,Chandigarh,Chandigarh,India,152.06,76981.81
328,391,9.0,67,2025-09-01,Completed,Store,UPI,Bhubaneswar,Odisha,India,46.4,141981.18
329,6147,,85,2024-08-05,Completed,Online,Debit Card,Nagpur,Maharashtra,India,405.57,9310.61
330,3921,,69,2023-04-14,Cancelled,Online,Debit Card,Patna,Bihar,India,238.26,55177.82
331,8732,,90,2025-12-07,Completed,Online,Credit Card,Jaipur,Rajasthan,India,363.16,127917.92
332,8830,,86,2025-07-05,Completed,Online,Credit Card,Indore,Madhya Pradesh,India,218.16,159272.18
333,2380,,51,2025-07-22,Completed,Online,Debit Card,Kochi,Kerala,India,335.08,205001.1
334,8827,4.0,13,2023-12-10,Cancelled,Store,UPI,Ahmedabad,Gujarat,India,351.51,56210.33
335,2961,,93,2025-02-09,Completed,Online,Credit Card,Nagpur,Maharashtra,India,346.6,29699.77
336,4188,11.0,88,2024-05-06,Completed,Store,UPI,Chennai,Tamil Nadu,India,238.31,252651.28
337,2788,,12,2023-09-02,Completed,Online,UPI,Jaipur,Rajasthan,India,56.77,29484.56
338,4840,,63,2024-05-10,Cancelled,Online,UPI,Bhubaneswar,Odisha,India,273.86,177664.33
339,4574,8.0,29,2023-09-20,Cancelled,Store,UPI,Nagpur,Maharashtra,India,122.21,169186.48
340,4090,19.0,24,2024-08-18,Completed,Store,Credit Card,Chandigarh,Chandigarh,India,69.54,157110.25
341,9682,13.0,29,2023-11-08,Completed,Store,UPI,Nagpur,Maharashtra,India,211.57,272291.06
342,2427,,23,2024-03-07,Completed,Online,Cash on Delivery,Jaipur,Rajasthan,India,321.24,2942.01
343,3203,1.0,80,2023-04-23,Completed,Store,UPI,Raipur,Chhattisgarh,India,345.18,149097.36
344,3838,4.0,21,2024-05-24,Completed,Store,Cash on Delivery,Chandigarh,Chandigarh,India,295.52,68841.96
345,9554,,86,2024-12-04,Completed,Online,Net Banking,Bengaluru,Karnataka,India,340.8,68789.62
346,8684,,31,2024-11-20,Cancelled,Online,Debit Card,Chandigarh,Chandigarh,India,10.53,375844.53
347,2322,3.0,29,2025-02-22,Completed,Store,Credit Card,Bengaluru,Karnataka,India,371.5,123299.24
348,1714,,31,2023-02-02,Completed,Online,Credit Card,Mumbai,Maharashtra,India,457.2,24406.25
349,3717,,43,2023-01-21,Cancelled,Online,Credit Card,Jaipur,Rajasthan,India,419.67,21143.13
350,6941,,86,2024-01-23,Completed,Online,Debit Card,Guwahati,Assam,India,87.22,105140.57
351,5052,,65,2025-12-16,Cancelled,Online,Cash on Delivery,Hyderabad,Telangana,India,166.75,204358.91
352,856,,87,2023-05-08,Completed,Online,UPI,Bengaluru,Karnataka,India,390.67,49272.88
353,6691,,37,2023-05-20,Completed,Online,Cash on Delivery,Chennai,Tamil Nadu,India,191.97,101420.39
354,1839,,19,2025-03-21,Completed,Online,Net Banking,Pune,Maharashtra,India,242.5,100592.5
355,7113,,5,2024-03-09,Cancelled,Online,Cash on Delivery,Guwahati,Assam,India,74.57,122815.54
356,6844,,71,2024-11-24,Cancelled,Online,Net Banking,Bengaluru,Karnataka,India,27.66,30872.35
357,4908,,94,2025-06-29,Completed,Online,Credit Card,Mumbai,Maharashtra,India,363.64,194695.25
358,6512,,14,2025-11-11,Cancelled,Online,Cash on Delivery,Lucknow,Uttar Pradesh,India,391.28,174456.71
359,4939,,32,2025-10-17,Completed,Online,Credit Card,Mumbai,Maharashtra,India,11.49,296553.39
360,2816,,46,2025-07-23,Completed,Online,Net Banking,Mumbai,Maharashtra,India,440.59,348330.86
361,629,,32,2023-01-16,Completed,Online,Credit Card,Guwahati,Assam,India,446.13,170145.14
362,5445,,94,2025-06-09,Completed,Online,UPI,Nagpur,Maharashtra,India,281.96,157133.48
363,9137,,6,2024-11-30,Completed,Online,Net Banking,Bhopal,Madhya Pradesh,India,71.69,420246.17
364,2129,15.0,45,2023-07-28,Completed,Store,UPI,Indore,Madhya Pradesh,India,499.2,116364.22
365,6050,,11,2024-11-13,Completed,Online,Net Banking,Kochi,Kerala,India,92.53,53032.39
366,5331,,20,2025-08-06,Cancelled,Online,Cash on Delivery,Pune,Maharashtra,India,353.97,305950.54
367,5342,,55,2025-10-04,Cancelled,Online,UPI,Bhopal,Madhya Pradesh,India,411.9,7945.81
368,1805,,96,2025-02-14,Completed,Online,Net Banking,Raipur,Chhattisgarh,India,280.3,304408.19
369,8763,,86,2025-11-13,Completed,Online,Cash on Delivery,Chennai,Tamil Nadu,India,151.48,63234.82
370,3712,,56,2025-10-08,Completed,Online,Debit Card,Raipur,Chhattisgarh,India,454.68,133845.74
371,1596,,28,2023-01-22,Completed,Online,Debit Card,Bhopal,Madhya Pradesh,India,19.04,53282.1
372,650,,20,2023-11-08,Completed,Online,UPI,Kochi,Kerala,India,345.64,129316.99
373,2650,,38,2025-11-24,Cancelled,Online,Net Banking,Hyderabad,Telangana,India,239.17,284678.55
374,4284,,31,2023-12-21,Completed,Online,Net Banking,Chandigarh,Chandigarh,India,477.35,162714.17
375,606,,84,2025-10-29,Completed,Online,Net Banking,Kochi,Kerala,India,325.27,29955.47
376,8763,17.0,69,2023-09-06,Completed,Store,Cash on Delivery,Chennai,Tamil Nadu,India,211.19,117556.78
377,2294,9.0,97,2025-04-04,Completed,Store,Credit Card,Mumbai,Maharashtra,India,459.97,76079.94
378,5106,,39,2025-12-21,Completed,Online,Net Banking,Chennai,Tamil Nadu,India,379.12,406805.59
379,6030,,77,2024-10-11,Completed,Online,Net Banking,Jaipur,Rajasthan,India,220.55,141131.26
380,4196,,79,2023-01-22,Completed,Online,Debit Card,Mumbai,Maharashtra,India,498.95,185944.22
381,8876,,10,2024-06-11,Completed,Online,Credit Card,Nagpur,Maharashtra,India,47.35,119513.06
382,6177,,90,2025-12-14,Completed,Online,Net Banking,Mumbai,Maharashtra,India,457.29,228581.12
383,957,,2,2025-03-16,Completed,Online,Net Banking,Delhi,Delhi,India,190.37,147103.44
384,4770,,54,2024-12-21,Completed,Online,UPI,Surat,Gujarat,India,25.74,56826.56
385,1689,,45,2024-08-12,Cancelled,Online,Credit Card,Lucknow,Uttar Pradesh,India,390.72,70811.43
386,8771,,21,2023-10-14,Cancelled,Online,Cash on Delivery,Bengaluru,Karnataka,India,470.24,59658.93
387,7794,,77,2025-06-04,Completed,Online,Credit Card,Hyderabad,Telangana,India,77.45,1254.4
388,9035,10.0,90,2024-10-20,Cancelled,Store,Debit Card,Kochi,Kerala,India,109.46,38423.77
389,9480,,75,2025-10-19,Completed,Online,Credit Card,Jaipur,Rajasthan,India,93.51,43280.14
390,8007,,65,2024-02-29,Completed,Online,UPI,Delhi,Delhi,India,219.56,257457.06
391,2228,18.0,100,2024-12-06,Completed,Store,Cash on Delivery,Ahmedabad,Gujarat,India,203.26,161306.8
392,7682,5.0,43,2023-03-07,Completed,Store,Cash on Delivery,Delhi,Delhi,India,94.88,15401.89
393,3075,,54,2024-10-25,Completed,Online,Net Banking,Nagpur,Maharashtra,India,51.97,337829.71
394,2418,,56,2025-06-07,Completed,Online,Cash on Delivery,Raipur,Chhattisgarh,India,467.52,174894.29
395,2215,,64,2025-08-10,Completed,Online,Debit Card,Bhopal,Madhya Pradesh,India,299.75,248994.05
396,1716,11.0,9,2025-12-30,Completed,Store,Cash on Delivery,Lucknow,Uttar Pradesh,India,337.24,125903.96
397,9275,7.0,79,2024-03-31,Completed,Store,Net Banking,Surat,Gujarat,India,135.84,328126.64
398,9468,,88,2023-08-21,Completed,Online,Cash on Delivery,Delhi,Delhi,India,287.69,128893.88
399,5961,,80,2024-07-13,Completed,Online,Cash on Delivery,Bhubaneswar,Odisha,India,306.68,144427.75
400,8328,10.0,11,2025-07-19,Completed,Store,Debit Card,Lucknow,Uttar Pradesh,India,190.22,324141.57
401,5932,,32,2023-03-01,Cancelled,Online,Credit Card,Guwahati,Assam,India,497.07,217826.98
402,967,7.0,90,2025-04-10,Completed,Store,Debit Card,Bhopal,Madhya Pradesh,India,139.51,305606.47
403,7136,,85,2024-03-29,Completed,Online,UPI,Guwahati,Assam,India,405.6,113052.44
404,2670,,45,2024-03-30,Completed,Online,Credit Card,Pune,Maharashtra,India,50.03,64570.42
405,4326,,41,2023-01-23,Completed,Online,Net Banking,Nagpur,Maharashtra,India,463.18,114894.55
406,75,8.0,92,2025-12-19,Cancelled,Store,Credit Card,Bengaluru,Karnataka,India,408.2,129028.58
407,6407,,30,2025-04-16,Completed,Online,Debit Card,Surat,Gujarat,India,73.31,176503.13
408,2610,3.0,85,2023-11-26,Cancelled,Store,Cash on Delivery,Kolkata,West Bengal,India,388.9,299171.31
409,9311,,3,2024-05-16,Cancelled,Online,Net Banking,Pune,Maharashtra,India,477.64,7034.04
410,8076,,57,2024-09-05,Cancelled,Online,Debit Card,Surat,Gujarat,India,361.3,167264.75
411,173,17.0,20,2023-05-31,Completed,Store,Debit Card,Chennai,Tamil Nadu,India,67.5,49509.66
412,7460,7.0,15,2025-08-03,Completed,Store,Net Banking,Delhi,Delhi,India,433.88,104202.62
413,7835,,25,2025-09-12,Cancelled,Online,Cash on Delivery,Mumbai,Maharashtra,India,230.62,516930.48
414,410,,35,2025-10-23,Completed,Online,Net Banking,Chennai,Tamil Nadu,India,273.01,7950.87
415,7007,,14,2025-01-27,Completed,Online,Debit Card,Bengaluru,Karnataka,India,316.64,170915.45
416,4431,,25,2025-08-12,Completed,Online,UPI,Raipur,Chhattisgarh,India,108.15,53724.72
417,8897,,49,2024-08-29,Cancelled,Online,Cash on Delivery,Hyderabad,Telangana,India,496.68,326421.28
418,8989,3.0,5,2023-05-14,Completed,Store,Credit Card,Jaipur,Rajasthan,India,59.86,183346.79
419,3325,,28,2024-07-02,Cancelled,Online,Debit Card,Bhubaneswar,Odisha,India,493.27,143994.46
420,7254,,50,2024-05-22,Completed,Online,Cash on Delivery,Bengaluru,Karnataka,India,141.03,151041.29
421,8914,,87,2024-07-14,Completed,Online,Net Banking,Lucknow,Uttar Pradesh,India,104.74,382036.85
422,1714,,89,2023-10-16,Cancelled,Online,UPI,Mumbai,Maharashtra,India,388.43,325268.19
423,5168,,58,2025-03-24,Completed,Online,Cash on Delivery,Lucknow,Uttar Pradesh,India,189.65,162143.48
424,2711,,66,2025-11-27,Completed,Online,Credit Card,Bengaluru,Karnataka,India,339.3,51656.22
425,3870,15.0,63,2025-08-24,Cancelled,Store,UPI,Raipur,Chhattisgarh,India,289.51,130379.33
426,7381,,8,2025-11-01,Completed,Online,Net Banking,Ahmedabad,Gujarat,India,269.58,258962.59
427,3792,,55,2023-04-20,Completed,Online,Net Banking,Ahmedabad,Gujarat,India,443.19,40141.16
428,1168,,49,2024-12-06,Completed,Online,Credit Card,Bhopal,Madhya Pradesh,India,429.27,241516.28
429,2981,,82,2023-07-06,Completed,Online,Cash on Delivery,Mumbai,Maharashtra,India,331.8,294000.67
430,9453,,82,2024-06-16,Cancelled,Online,Debit Card,Jaipur,Rajasthan,India,460.48,152155.3
431,8710,,16,2024-10-15,Cancelled,Online,Debit Card,Pune,Maharashtra,India,90.57,514885.22
432,2727,,42,2024-03-11,Cancelled,Online,UPI,Bengaluru,Karnataka,India,34.92,32133.95
433,1839,,8,2024-09-27,Completed,Online,Cash on Delivery,Pune,Maharashtra,India,359.93,241989.06
434,8532,,2,2025-08-29,Completed,Online,UPI,Bhubaneswar,Odisha,India,440.56,4552.27
435,6820,,14,2025-11-30,Cancelled,Online,Debit Card,Chennai,Tamil Nadu,India,97.14,31677.76
436,114,,37,2024-05-28,Completed,Online,Debit Card,Mumbai,Maharashtra,India,211.03,347919.06
437,137,,34,2023-07-25,Cancelled,Online,Cash on Delivery,Delhi,Delhi,India,78.83,17105.66
438,9275,6.0,82,2025-07-11,Completed,Store,Net Banking,Surat,Gujarat,India,113.42,29210.99
439,8838,16.0,14,2024-08-02,Completed,Store,Debit Card,Patna,Bihar,India,94.81,160473.93
440,416,,32,2025-07-15,Completed,Online,Net Banking,Patna,Bihar,India,352.39,229031.9
441,87,,81,2025-07-02,Completed,Online,UPI,Pune,Maharashtra,India,357.1,316443.95
442,9802,13.0,75,2025-08-08,Completed,Store,Debit Card,Chennai,Tamil Nadu,India,221.87,128916.17
443,876,,36,2023-06-29,Completed,Online,Cash on Delivery,Chennai,Tamil Nadu,India,350.32,74963.64
444,2853,,49,2023-03-01,Completed,Online,Credit Card,Indore,Madhya Pradesh,India,29.61,183565.55
445,4767,,81,2025-11-22,Completed,Online,Credit Card,Lucknow,Uttar Pradesh,India,358.44,18777.96
446,983,,49,2024-10-11,Completed,Online,Cash on Delivery,Bhubaneswar,Odisha,India,13.08,112075.65
447,7532,,8,2025-07-20,Completed,Online,Cash on Delivery,Ahmedabad,Gujarat,India,72.46,317832.18
448,6763,17.0,2,2023-06-01,Completed,Store,Net Banking,Kolkata,West Bengal,India,250.44,80236.49
449,1100,,2,2025-11-13,Completed,Online,Net Banking,Surat,Gujarat,India,402.68,316092.25
450,6954,,17,2025-06-01,Completed,Online,Credit Card,Indore,Madhya Pradesh,India,293.18,57475.57
451,9765,,44,2024-05-02,Completed,Online,Net Banking,Kolkata,West Bengal,India,275.0,119357.85
452,1875,,87,2023-08-19,Completed,Online,Debit Card,Bhubaneswar,Odisha,India,337.25,219712.92
453,6440,,21,2025-11-09,Completed,Online,Net Banking,Mumbai,Maharashtra,India,203.59,130478.23
454,6670,16.0,12,2025-05-22,Completed,Store,Debit Card,Chandigarh,Chandigarh,India,209.99,154903.39
455,9602,,20,2024-06-07,Completed,Online,Credit Card,Patna,Bihar,India,73.56,129184.7
456,7339,,78,2023-03-02,Cancelled,Online,Cash on Delivery,Kolkata,West Bengal,India,36.54,294045.33
457,694,5.0,96,2024-08-31,Completed,Store,Cash on Delivery,Lucknow,Uttar Pradesh,India,363.16,7236.45
458,1107,16.0,45,2025-05-14,Completed,Store,Cash on Delivery,Hyderabad,Telangana,India,193.96,14461.72
459,2836,,32,2025-07-25,Completed,Online,Net Banking,Nagpur,Maharashtra,India,148.46,129631.09
460,5617,11.0,1,2024-04-30,Completed,Store,Credit Card,Lucknow,Uttar Pradesh,India,106.32,96595.24
461,4801,,14,2025-02-08,Completed,Online,Net Banking,Kolkata,West Bengal,India,41.44,150704.75
462,860,,63,2025-11-23,Completed,Online,Credit Card,Chandigarh,Chandigarh,India,361.01,156976.15
463,639,,49,2023-05-12,Completed,Online,Debit Card,Kolkata,West Bengal,India,224.52,141526.03
464,4970,8.0,73,2025-03-20,Cancelled,Store,UPI,Patna,Bihar,India,248.4,267038.7
465,8536,,91,2025-11-04,Completed,Online,Credit Card,Chandigarh,Chandigarh,India,451.87,473048.29
466,7607,,22,2025-07-14,Completed,Online,UPI,Mumbai,Maharashtra,India,326.54,111360.98
467,5156,,79,2025-08-06,Cancelled,Online,Net Banking,Bhopal,Madhya Pradesh,India,237.26,231291.01
468,1938,,41,2023-05-27,Completed,Online,Net Banking,Ahmedabad,Gujarat,India,55.42,369019.28
469,1800,,68,2024-10-03,Completed,Online,Net Banking,Guwahati,Assam,India,219.71,11701.32
470,2672,,42,2023-05-20,Completed,Online,Debit Card,Chennai,Tamil Nadu,India,290.15,213723.33
471,8911,,31,2024-07-17,Completed,Online,Debit Card,Bhubaneswar,Odisha,India,316.52,223528.09
472,4459,,36,2025-08-09,Completed,Online,Net Banking,Pune,Maharashtra,India,418.14,170890.77
473,553,,85,2025-07-05,Completed,Online,UPI,Hyderabad,Telangana,India,497.98,156980.65
474,2950,,62,2023-12-10,Cancelled,Online,Debit Card,Kochi,Kerala,India,190.57,466929.91
475,6218,,2,2025-04-20,Completed,Online,Net Banking,Kochi,Kerala,India,201.01,153009.84
476,1337,12.0,13,2024-11-20,Completed,Store,Debit Card,Guwahati,Assam,India,276.25,85764.68
477,6552,,54,2023-04-25,Completed,Online,UPI,Kochi,Kerala,India,380.85,237706.83
478,1720,,82,2025-09-10,Completed,Online,Credit Card,Raipur,Chhattisgarh,India,136.69,276011.76
479,6965,,4,2024-03-13,Cancelled,Online,Credit Card,Chandigarh,Chandigarh,India,264.81,75937.65
480,1869,19.0,90,2024-05-14,Cancelled,Store,UPI,Lucknow,Uttar Pradesh,India,249.74,10362.03
481,9445,6.0,9,2025-12-15,Completed,Store,UPI,Surat,Gujarat,India,330.11,260062.6
482,6865,11.0,12,2023-08-14,Completed,Store,Cash on Delivery,Bengaluru,Karnataka,India,92.04,33134.22
483,7730,,43,2024-10-30,Completed,Online,UPI,Guwahati,Assam,India,224.98,404925.98
484,163,2.0,24,2023-06-14,Completed,Store,UPI,Guwahati,Assam,India,182.41,8838.76
