return_id,order_id,order_item_id,customer_id,product_id,return_date,return_quantity,return_reason,refund_amount,return_status
366,2192,6553,4115,67,2023-06-23,1,Quality Issue,27469.03,Completed
367,2213,6614,7573,580,2024-09-13,3,Wrong Product,8310.75,Completed
368,2215,6623,5471,964,2023-09-02,1,Quality Issue,38062.26,Completed
369,2226,6665,2254,991,2025-10-14,1,Product Not as Expected,16315.12,Completed
370,2230,6677,6962,916,2025-09-18,1,Product Not as Expected,48367.88,Completed
371,2234,6688,9832,9,2024-11-06,1,Product Not as Expected,61804.18,Completed
372,2238,6702,2733,227,2023-07-30,1,Wrong Product,15855.11,Completed
373,2239,6706,2502,912,2023-12-06,1,Changed Mind,12513.25,Completed
374,2243,6722,6208,869,2025-05-01,1,Product Not as Expected,27599.74,Completed
375,2244,6724,7440,877,2023-07-20,1,Late Delivery,30569.83,Completed
376,2251,6743,1329,426,2024-07-15,1,Wrong Product,13381.73,Completed
377,2253,6751,8826,517,2023-09-12,1,Quality Issue,27837.58,Completed
378,2259,6771,5434,390,2024-09-01,1,Changed Mind,58992.99,Completed
379,2266,6786,7305,160,2024-07-05,1,Quality Issue,59526.76,Completed
380,2274,6809,9342,532,2025-06-28,1,Wrong Product,60027.29,Completed
381,2275,6812,192,575,2024-06-08,3,Size/Fit Issue,141379.05,Completed
382,2275,6814,192,186,2024-06-08,3,Late Delivery,189087.27,Completed
383,2282,6834,8120,518,2023-01-14,2,Wrong Product,13146.12,Completed
384,2288,6848,2758,447,2024-10-24,2,Product Not as Expected,5562.56,Completed
385,2295,6869,4272,470,2024-08-06,1,Wrong Product,36050.61,Completed
386,2297,6878,160,84,2023-10-01,1,Quality Issue,12692.83,Completed
387,2298,6881,5896,433,2025-05-07,2,Damaged Product,94860.1,Completed
388,2298,6882,5896,56,2025-05-07,1,Late Delivery,9324.88,Completed
389,2321,6954,913,817,2023-08-05,1,Late Delivery,57746.72,Completed
390,2322,6959,1742,596,2024-06-26,1,Damaged Product,18491.15,Completed
391,2323,6963,1315,545,2025-10-06,1,Wrong Product,6106.17,Completed
392,2325,6974,7681,225,2023-07-28,1,Wrong Product,42762.46,Completed
393,2338,7015,5477,468,2023-03-18,1,Wrong Product,31010.39,Completed
394,2341,7026,273,403,2025-11-02,1,Size/Fit Issue,13616.52,Completed
395,2346,7045,9507,193,2024-08-21,2,Size/Fit Issue,175970.1,Completed
396,2375,7129,497,319,2023-03-11,2,Size/Fit Issue,2539.38,Completed
397,2378,7139,9412,310,2023-02-01,3,Size/Fit Issue,168926.52,Completed
398,2381,7151,4614,835,2025-01-03,1,Late Delivery,33595.66,Completed
399,2383,7158,8830,131,2023-12-09,1,Quality Issue,72766.86,Completed
400,2384,7160,7961,954,2025-11-19,2,Wrong Product,72291.46,Completed
401,2390,7179,9776,995,2025-03-10,2,Late Delivery,44173.58,Completed
402,2392,7184,9565,659,2023-09-25,1,Wrong Product,41906.8,Completed
403,2392,7185,9565,517,2023-09-25,1,Size/Fit Issue,27837.58,Completed
404,2393,7189,1908,833,2024-04-11,2,Damaged Product,99968.1,Completed
405,2394,7194,8197,342,2024-09-17,1,Damaged Product,15005.18,Completed
406,2402,7221,7621,109,2025-12-19,1,Changed Mind,18503.86,Completed
407,2408,7232,1773,483,2023-10-05,1,Late Delivery,81445.06,Completed
408,2412,7241,2566,173,2023-08-17,1,Size/Fit Issue,83103.03,Completed
409,2425,7284,2496,836,2024-12-26,1,Wrong Product,41004.0,Completed
410,2429,7296,6985,929,2025-09-01,1,Product Not as Expected,38049.95,Completed
411,2429,7299,6985,822,2025-09-01,3,Damaged Product,38640.33,Completed
412,2438,7324,2228,910,2024-05-20,1,Late Delivery,46134.06,Completed
413,2442,7337,6981,79,2025-11-11,4,Damaged Product,86981.56,Completed
414,2450,7366,4122,419,2023-10-13,3,Damaged Product,165142.02,Completed
415,2453,7370,1769,97,2023-04-22,2,Late Delivery,13799.96,Completed
416,2467,7417,3756,577,2024-12-13,1,Late Delivery,28640.16,Completed
417,2468,7419,7555,717,2023-08-15,1,Quality Issue,79658.52,Completed
418,2469,7426,8228,440,2025-11-11,1,Damaged Product,53089.24,Completed
419,2471,7434,3655,509,2024-10-10,1,Quality Issue,19248.16,Completed
420,2482,7467,8945,192,2024-01-08,2,Product Not as Expected,104673.3,Completed
421,2483,7471,5854,887,2023-06-21,1,Wrong Product,31901.21,Completed
422,2484,7474,9952,716,2024-12-07,1,Changed Mind,37907.5,Completed
423,2496,7505,7414,747,2023-08-13,1,Quality Issue,29958.97,Completed
424,2506,7540,1586,839,2023-04-17,1,Changed Mind,27297.72,Completed
425,2511,7558,6132,69,2023-01-08,1,Changed Mind,32929.62,Completed
426,2517,7578,9827,303,2024-08-20,1,Damaged Product,30281.73,Completed
427,2518,7579,2551,587,2023-03-18,1,Wrong Product,38685.73,Completed
428,2519,7585,7603,31,2024-03-29,1,Late Delivery,5278.2,Completed
429,2523,7597,2242,102,2023-08-21,1,Size/Fit Issue,41669.88,Completed
430,2526,7602,2607,410,2025-10-22,3,Quality Issue,55575.06,Completed
431,2528,7608,7411,883,2025-12-09,1,Late Delivery,70912.74,Completed
432,2536,7630,4646,168,2023-10-30,1,Quality Issue,28085.21,Completed
433,2541,7647,2633,97,2023-06-18,1,Size/Fit Issue,6899.98,Completed
434,2541,7648,2633,274,2023-06-18,2,Damaged Product,90987.06,Completed
435,2548,7667,8365,549,2025-12-15,1,Late Delivery,51380.02,Completed
436,2550,7670,1424,160,2024-08-30,2,Quality Issue,119053.52,Completed
437,2553,7681,6539,878,2025-07-21,2,Damaged Product,162935.44,Completed
438,2557,7693,9611,248,2023-09-10,1,Wrong Product,1372.21,Completed
439,2565,7710,7319,331,2025-12-23,1,Damaged Product,20733.41,Completed
440,2566,7715,3788,721,2025-04-11,4,Product Not as Expected,226445.24,Completed
441,2570,7723,7247,35,2023-03-17,1,Late Delivery,27954.63,Completed
442,2572,7726,8966,450,2024-10-08,1,Product Not as Expected,21499.43,Completed
443,2573,7731,4207,897,2025-01-27,4,Wrong Product,214885.24,Completed
444,2575,7735,615,730,2023-02-16,1,Damaged Product,6687.12,Completed
445,2581,7753,2420,444,2025-10-10,1,Damaged Product,12023.01,Completed
446,2596,7789,706,147,2023-05-28,2,Product Not as Expected,36372.22,Completed
447,2604,7812,3710,14,2023-11-03,2,Quality Issue,50372.34,Completed
448,2636,7892,1767,831,2023-01-03,1,Size/Fit Issue,72426.36,Completed
449,2637,7895,2925,47,2024-03-20,1,Late Delivery,33493.63,Completed
450,2643,7912,8719,470,2023-08-11,1,Size/Fit Issue,36050.61,Completed
451,2646,7923,589,766,2024-12-27,1,Wrong Product,48070.39,Completed
452,2662,7967,7432,353,2025-01-22,2,Damaged Product,89216.54,Completed
453,2667,7978,743,231,2023-05-24,1,Size/Fit Issue,21715.73,Completed
454,2669,7982,1939,294,2023-05-02,4,Product Not as Expected,167599.48,Completed
455,2676,8003,4088,695,2024-07-18,1,Damaged Product,36339.69,Completed
456,2687,8043,4692,920,2024-03-26,1,Quality Issue,34221.06,Completed
457,2691,8051,9293,934,2025-03-24,3,Size/Fit Issue,41927.82,Completed
458,2699,8074,3719,604,2025-05-14,1,Size/Fit Issue,36921.48,Completed
459,2702,8088,3568,713,2024-06-17,1,Product Not as Expected,39163.32,Completed
460,2705,8096,4033,248,2025-11-24,1,Size/Fit Issue,1372.21,Completed
461,2716,8135,3600,831,2025-03-20,1,Damaged Product,72426.36,Completed
462,2723,8160,56,348,2025-01-02,1,Size/Fit Issue,67157.47,Completed
463,2725,8163,6000,395,2024-06-13,1,Wrong Product,32399.17,Completed
464,2729,8173,7637,712,2025-01-27,1,Damaged Product,7038.7,Completed
465,2745,8224,8627,833,2025-02-28,3,Damaged Product,149952.15,Completed
466,2751,8243,863,9,2023-04-15,1,Wrong Product,61804.18,Completed
467,2755,8253,8352,107,2023-11-03,2,Size/Fit Issue,126852.2,Completed
468,2756,8258,648,872,2024-07-22,1,Changed Mind,57660.72,Completed
469,2761,8274,6773,996,2025-03-25,1,Late Delivery,43007.78,Completed
470,2765,8284,9629,541,2024-09-17,1,Product Not as Expected,38960.03,Completed
471,2766,8289,410,356,2023-03-10,1,Size/Fit Issue,27519.26,Completed
472,2780,8329,3108,82,2024-06-01,1,Changed Mind,40379.87,Completed
473,2784,8341,9878,552,2025-08-21,1,Size/Fit Issue,36436.81,Completed
474,2785,8346,7939,133,2025-09-16,3,Changed Mind,37405.17,Completed
475,2787,8353,3348,879,2023-02-27,2,Changed Mind,4934.38,Completed
476,2796,8381,1154,887,2024-06-16,1,Quality Issue,31901.21,Completed
477,2812,8425,3787,784,2024-02-03,1,Quality Issue,66280.45,Completed
478,2815,8435,1635,248,2024-05-23,1,Late Delivery,1372.21,Completed
479,2816,8438,9349,980,2023-01-12,1,Size/Fit Issue,29796.15,Completed
480,2825,8462,7095,933,2025-04-04,1,Changed Mind,33858.42,Completed
481,2829,8475,9400,449,2024-04-11,1,Size/Fit Issue,51653.16,Completed
482,2836,8497,6565,751,2025-11-24,1,Size/Fit Issue,67959.34,Completed
483,2841,8510,3188,348,2025-04-21,1,Late Delivery,67157.47,Completed
484,2851,8539,6458,669,2025-10-27,1,Changed Mind,52366.39,Completed
485,2860,8569,6482,592,2023-06-12,3,Changed Mind,24621.69,Completed
486,2862,8574,533,870,2024-10-10,1,Quality Issue,11548.78,Completed
487,2876,8618,7324,723,2024-10-28,1,Damaged Product,17748.2,Completed
488,2879,8626,965,226,2024-03-23,1,Product Not as Expected,3033.14,Completed
489,2881,8635,8531,220,2023-12-18,1,Product Not as Expected,22042.27,Completed
490,2886,8650,8655,517,2024-08-20,1,Size/Fit Issue,27837.58,Completed
491,2888,8655,2150,14,2024-06-07,1,Late Delivery,25186.17,Completed
492,2891,8662,8103,388,2025-05-14,1,Size/Fit Issue,31725.59,Completed
493,2903,8693,2105,357,2024-07-02,2,Size/Fit Issue,77900.3,Completed
494,2904,8697,968,86,2024-07-15,1,Late Delivery,55528.31,Completed
495,2908,8707,7552,92,2024-04-06,1,Damaged Product,20472.41,Completed
496,2917,8731,5902,846,2025-05-18,2,Product Not as Expected,43773.58,Completed
497,2917,8733,5902,739,2025-05-18,1,Damaged Product,49616.69,Completed
498,2928,8763,8637,732,2025-10-24,1,Wrong Product,61153.47,Completed
499,2938,8795,42,974,2023-12-19,2,Product Not as Expected,44876.88,Completed
500,2942,8806,2451,328,2024-09-27,2,Quality Issue,142254.52,Completed
501,2946,8819,972,372,2025-09-11,1,Damaged Product,67163.33,Completed
502,2950,8833,6034,777,2024-04-02,2,Product Not as Expected,71900.14,Completed
503,2957,8846,1614,155,2025-02-26,1,Changed Mind,75355.28,Completed
504,2960,8858,8432,713,2023-07-28,1,Damaged Product,39163.32,Completed
505,2970,8883,7661,582,2023-08-26,1,Size/Fit Issue,53679.83,Completed
506,2973,8900,1773,717,2025-04-09,3,Wrong Product,238975.56,Completed
507,2978,8913,1251,65,2024-05-17,1,Size/Fit Issue,31994.43,Completed
508,2987,8942,7104,41,2025-02-24,1,Changed Mind,47175.64,Completed
509,3001,8986,7124,956,2024-07-02,1,Size/Fit Issue,39326.14,Completed
510,3002,8987,7584,923,2024-08-28,1,Size/Fit Issue,3340.47,Completed
511,3003,8989,3665,948,2025-12-03,1,Damaged Product,22542.75,Completed
512,3013,9012,9036,413,2025-08-15,1,Late Delivery,17353.98,Completed
513,3013,9013,9036,573,2025-08-15,1,Damaged Product,17211.31,Completed
514,3016,9018,7380,936,2023-12-03,1,Wrong Product,23282.26,Completed
515,3019,9028,2138,878,2025-06-01,1,Wrong Product,81467.72,Completed
516,3020,9032,9472,429,2025-09-06,1,Wrong Product,13493.42,Completed
517,3029,9060,9540,691,2024-03-11,1,Size/Fit Issue,58470.91,Completed
518,3034,9081,2131,928,2025-10-14,1,Changed Mind,87525.69,Completed
519,3036,9088,4436,572,2023-08-10,1,Damaged Product,16804.56,Completed
520,3038,9092,9248,732,2024-06-10,1,Product Not as Expected,61153.47,Completed
521,3045,9115,9727,909,2023-04-17,3,Quality Issue,169261.41,Completed
522,3045,9116,9727,72,2023-04-17,3,Quality Issue,41184.99,Completed
523,3046,9120,6806,506,2025-09-27,1,Product Not as Expected,48220.73,Completed
524,3048,9128,1261,197,2024-12-27,1,Changed Mind,18177.19,Completed
525,3064,9176,3250,966,2024-01-04,1,Size/Fit Issue,45203.42,Completed
526,3064,9177,3250,532,2024-01-04,2,Changed Mind,120054.58,Completed
527,3064,9179,3250,508,2024-01-04,1,Damaged Product,66003.7,Completed
528,3066,9188,4075,49,2024-10-10,3,Quality Issue,156957.63,Completed
529,3069,9196,3335,535,2023-03-09,1,Late Delivery,41797.84,Completed
530,3082,9235,2824,969,2023-11-30,1,Size/Fit Issue,28325.37,Completed
531,3100,9296,9326,641,2024-04-27,1,Size/Fit Issue,12415.84,Completed
532,3102,9300,8981,273,2023-06-04,1,Damaged Product,58733.95,Completed
533,3102,9304,8981,328,2023-06-04,2,Damaged Product,142254.52,Completed
534,3108,9321,4176,695,2025-02-21,2,Late Delivery,72679.38,Completed
535,3116,9344,6094,574,2023-01-22,1,Damaged Product,8147.88,Completed
536,3122,9362,3724,862,2025-07-13,1,Size/Fit Issue,57732.85,Completed
537,3138,9413,2344,815,2024-07-24,1,Changed Mind,36440.07,Completed
538,3154,9449,8455,730,2024-11-25,1,Product Not as Expected,6687.12,Completed
539,3158,9462,8056,821,2024-06-23,1,Wrong Product,38888.0,Completed
540,3159,9465,7096,636,2023-09-21,1,Changed Mind,27784.14,Completed
541,3160,9470,7186,353,2023-10-25,1,Size/Fit Issue,44608.27,Completed
542,3160,9471,7186,480,2023-10-25,1,Quality Issue,4003.79,Completed
543,3161,9475,8130,27,2023-03-05,1,Damaged Product,29873.78,Completed
544,3171,9503,2854,221,2023-11-12,1,Size/Fit Issue,9501.02,Completed
545,3196,9575,6056,870,2023-10-05,1,Size/Fit Issue,11548.78,Completed
546,3212,9626,928,933,2025-09-15,1,Changed Mind,33858.42,Completed
547,3215,9635,9796,871,2025-08-29,1,Quality Issue,12164.93,Completed
548,3220,9649,2900,641,2023-05-05,3,Quality Issue,37247.52,Completed
549,3229,9677,6082,31,2023-07-19,1,Wrong Product,5278.2,Completed
550,3233,9689,9747,425,2024-01-31,1,Quality Issue,7653.31,Completed
551,3238,9703,5722,231,2024-03-15,1,Wrong Product,21715.73,Completed
552,3240,9705,4504,739,2023-04-19,3,Product Not as Expected,148850.07,Completed
553,3246,9723,5870,239,2025-04-10,1,Quality Issue,2561.84,Completed
554,3262,9763,8922,357,2024-07-17,2,Wrong Product,77900.3,Completed
555,3263,9767,2306,62,2023-06-30,1,Quality Issue,64455.04,Completed
556,3267,9778,8419,651,2023-10-17,1,Late Delivery,58787.12,Completed
557,3272,9794,597,53,2023-10-11,2,Damaged Product,139255.74,Completed
558,3275,9803,555,10,2023-07-18,1,Late Delivery,2841.22,Completed
559,3286,9829,8746,369,2025-01-13,1,Late Delivery,2821.27,Completed
560,3287,9832,2457,591,2024-06-20,1,Damaged Product,23915.96,Completed
561,3291,9849,1153,3,2025-11-29,2,Damaged Product,86940.0,Completed
562,3291,9850,1153,537,2025-11-29,3,Damaged Product,159583.98,Completed
563,3303,9884,42,362,2023-05-18,1,Quality Issue,32081.22,Completed
564,3303,9885,42,730,2023-05-18,1,Changed Mind,6687.12,Completed
565,3306,9893,3414,472,2024-11-03,1,Wrong Product,18311.33,Completed
566,3311,9910,4446,68,2025-09-07,1,Changed Mind,60685.6,Completed
567,3314,9918,6415,716,2024-11-28,4,Changed Mind,151630.0,Completed
568,3315,9922,6236,205,2024-01-20,1,Late Delivery,43935.78,Completed
569,3318,9929,4995,687,2025-03-21,2,Changed Mind,11466.58,Completed
570,3324,9957,4224,883,2024-02-10,1,Size/Fit Issue,70912.74,Completed
571,3326,9964,3114,900,2023-06-15,2,Damaged Product,21528.18,Completed
572,3327,9969,5672,445,2024-12-28,1,Wrong Product,56192.08,Completed
573,3328,9973,8039,840,2023-03-14,1,Late Delivery,75935.96,Completed
574,3332,9988,310,779,2025-12-03,1,Size/Fit Issue,52000.66,Completed
575,3333,9989,3585,605,2025-06-24,1,Product Not as Expected,28301.75,Completed
576,3335,10000,2756,990,2025-12-10,2,Size/Fit Issue,32383.28,Completed
577,3339,10014,4516,353,2025-03-01,1,Damaged Product,44608.27,Completed
578,3342,10030,9497,930,2024-04-23,1,Late Delivery,39320.83,Completed
579,3347,10042,493,177,2024-04-25,2,Quality Issue,110465.04,Completed
580,3353,10056,3663,376,2024-07-24,1,Late Delivery,63521.81,Completed
581,3355,10064,8201,951,2024-05-01,1,Product Not as Expected,71761.83,Completed
582,3357,10070,856,577,2023-02-27,3,Damaged Product,85920.48,Completed
583,3362,10085,4853,51,2025-11-28,1,Wrong Product,6891.96,Completed
584,3364,10093,3762,981,2024-05-12,1,Wrong Product,48465.68,Completed
585,3372,10120,6125,203,2025-07-05,1,Product Not as Expected,20625.03,Completed
586,3377,10143,7511,869,2023-10-29,2,Changed Mind,55199.48,Completed
587,3385,10169,2456,824,2024-05-26,1,Wrong Product,26487.37,Completed
588,3388,10180,608,590,2023-08-20,1,Late Delivery,32485.63,Completed
589,3398,10219,8017,641,2023-04-15,1,Product Not as Expected,12415.84,Completed
590,3398,10220,8017,440,2023-04-15,1,Changed Mind,53089.24,Completed
591,3403,10233,4130,518,2025-11-03,1,Quality Issue,6573.06,Completed
592,3405,10241,1711,542,2023-08-06,1,Product Not as Expected,71946.34,Completed
593,3411,10259,4563,239,2025-12-11,1,Product Not as Expected,2561.84,Completed
594,3412,10262,9027,453,2025-12-06,1,Quality Issue,16365.34,Completed
595,3436,10335,7613,577,2023-01-11,1,Product Not as Expected,28640.16,Completed
596,3444,10362,1473,842,2025-02-09,1,Wrong Product,9424.2,Completed
597,3461,10413,7396,25,2023-07-12,2,Late Delivery,60538.96,Completed
598,3465,10426,7350,255,2025-12-18,1,Late Delivery,58340.7,Completed
599,3467,10428,9675,929,2025-12-07,2,Quality Issue,76099.9,Completed
600,3467,10431,9675,16,2025-12-07,1,Changed Mind,74350.75,Completed
601,3470,10438,1926,367,2025-07-14,1,Late Delivery,58161.69,Completed
602,3471,10440,6316,412,2023-08-28,1,Quality Issue,30381.43,Completed
603,3475,10448,8783,433,2024-02-28,1,Size/Fit Issue,47430.05,Completed
604,3476,10450,7752,382,2023-04-28,2,Size/Fit Issue,127502.54,Completed
605,3482,10465,5965,72,2023-07-25,1,Quality Issue,13728.33,Completed
606,3483,10467,68,590,2023-07-25,1,Changed Mind,32485.63,Completed
607,3483,10469,68,712,2023-07-25,1,Size/Fit Issue,7038.7,Completed
608,3484,10470,3056,358,2025-04-30,1,Quality Issue,43775.04,Completed
609,3486,10481,597,160,2025-06-24,1,Product Not as Expected,59526.76,Completed
610,3487,10487,5010,440,2025-02-12,1,Product Not as Expected,53089.24,Completed
611,3496,10511,7560,641,2025-11-07,1,Changed Mind,12415.84,Completed
612,3499,10527,9996,91,2023-09-29,1,Quality Issue,35131.7,Completed
613,3500,10531,1480,2,2024-11-21,2,Size/Fit Issue,152789.86,Completed
614,3514,10581,9360,846,2023-01-24,3,Changed Mind,65660.37,Completed
615,3520,10597,9026,826,2024-02-03,2,Damaged Product,67191.5,Completed
616,3533,10641,3986,766,2024-12-26,1,Product Not as Expected,48070.39,Completed
617,3536,10648,2148,368,2024-12-02,1,Late Delivery,54568.01,Completed
618,3537,10654,1683,695,2023-12-15,1,Product Not as Expected,36339.69,Completed
619,3540,10665,8239,560,2023-11-13,1,Changed Mind,84295.23,Completed
620,3542,10675,4523,488,2025-03-24,1,Size/Fit Issue,10814.51,Completed
621,3543,10677,8312,424,2024-07-09,1,Size/Fit Issue,71955.06,Completed
622,3543,10679,8312,1000,2024-07-09,3,Product Not as Expected,105881.28,Completed
623,3554,10710,9892,48,2024-09-17,3,Changed Mind,72647.97,Completed
624,3564,10741,9613,329,2023-07-09,2,Wrong Product,107037.32,Completed
625,3565,10744,5973,573,2025-09-22,2,Late Delivery,34422.62,Completed
626,3571,10764,9541,564,2025-03-10,1,Wrong Product,75701.18,Completed
627,3574,10772,6508,508,2023-12-04,2,Quality Issue,132007.4,Completed
628,3585,10800,1874,596,2023-11-30,2,Wrong Product,36982.3,Completed
629,3597,10840,6154,43,2023-01-11,2,Product Not as Expected,89854.86,Completed
630,3599,10847,8272,897,2025-02-08,1,Damaged Product,53721.31,Completed
631,3604,10860,2750,268,2025-08-20,1,Quality Issue,76721.52,Completed
632,3608,10878,7865,635,2024-11-14,1,Product Not as Expected,61072.54,Completed
633,3609,10879,8572,354,2023-03-07,1,Product Not as Expected,24299.68,Completed
634,3611,10881,906,441,2023-11-20,1,Product Not as Expected,7558.87,Completed
635,3616,10889,4569,591,2024-02-11,1,Product Not as Expected,23915.96,Completed
636,3616,10890,4569,651,2024-02-11,1,Damaged Product,58787.12,Completed
637,3618,10894,2489,641,2025-02-23,1,Product Not as Expected,12415.84,Completed
638,3625,10912,7023,558,2024-07-06,1,Quality Issue,75889.41,Completed
639,3626,10915,6739,147,2025-08-31,1,Late Delivery,18186.11,Completed
640,3629,10922,9253,763,2024-03-20,1,Product Not as Expected,54370.13,Completed
641,3630,10925,7963,882,2023-06-08,1,Wrong Product,8514.18,Completed
642,3637,10941,2846,203,2024-01-15,1,Size/Fit Issue,20625.03,Completed
